ref:mise;name;operator;address;latitude;longitude
9329;Ip (ex Api);CARBURANTI MARTEGIANI DI MARTEGIANI ERCOLE E MARTEGIANI MASSIMO E C. S.N.C.;L. SETTEMBRINI 52 64046;42.579311201828126;13.633348911253393
52458;Pegasoil Carburanti;PEGASOIL CARBURANTI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;Via Piane S.S 150km 35,750 snc 64046;42.58221767692324;13.649496449073778
40027;ENI STATION BIVIO FONTANELLE N° 7385;DE FEDERICIS ALEX;Strada Statale 150 KM 9+800, dir Sud  64020;42.6353997939098;13.91804869730072
3543;VOMANO EST;VOMANO CARBURANTI S.R.L;Autostrada A14 BOLOGNA-BARI-TARANTO, Km. 340+300, dir. Nord - 64020;42.66911693959657;13.94237621097568
53673;VOMANO OVEST;VOMANO OVEST S.R.L;Autostrada A14 BOLOGNA-BARI-TARANTO,  Km. 340.300, dir. SUD 64020;42.67023828480174;13.940557492065409
36330;DE. PI.;C. & C. FUEL S.R.L.;S.P. 22 A  64023;42.71029613251254;13.911508863754307
33579;DP2 S.r.l.;D.P.2 S.R.L.;S.P.262 Dir Km. 4+523  64023;42.72275258870482;13.90664431941052
41457;ENI di Di Pasquale sas;DI PASQUALE S.A.S.DI DI PASQUALE G. & C.;80 racc di Teramo, Km. 93+490, Teramo  64023;42.7091859182368;13.899759650230408
56343;MOSCIANO SANT'ANGELO;"IP SERVICES S.R.L.";DANTE ALIGHIERI SNC 64023;42.742245;13.893452
50618;DISTRIBUTORE NERETO GPL VIA CARLO MARX;PAD MULTIENERGY S.P.A;VIA CARLO MARX  64015;42.81477550332803;13.821249854801984
50631;ESSO - NERETO V.LE EUROPA 16;PAD MULTIENERGY S.P.A;V.LE EUROPA 16 64015;42.81428890170949;13.82150868685675
42533;Vulcangas;SOCIETA' ITALIANA GAS LIQUIDI S.P.A.;VIA CERTOSA ZONA INDUSTRIALE SNC 64015;42.809265532865375;13.817023545230086
54081;D.P. 2S.r.l.;D.P.2 S.R.L.;S.S. 553 KM 10+100 SNC 64024;42.466697446796864;14.05279855957032
24477;Euroservice Snc \t;EUROSERVICE S.N.C. DI VITALI R. & M.;SALAROTTA SNC 64024;42.63087557825519;13.8773712515831
43922;STAZIONE DI SERVIZIO IP - NOTARESCO;SIMONETTI MARIO S.R.L.;SS 150 KM 11+050  64024;42.63230113712433;13.90444278717041
13901;di mattia s.n.c;SELF AREA DI MATTIA DI DI MATTIA CLADIO & FIGLI S.N.C.;VIA NAZIONALE VAL VOMANO SNC 64039;42.60889842333032;13.758829683065414
26103;7345 PINETO TERAMO ;ENI FUEL S.P.A.;Statale 16 Adriatica, Km. 423+712, dir. FRAZ SCERNE - 64025;42.638122224979966;14.044137597084045
46676;ECOFUEL - PINETO;CM SRL; S.S.16KM 428+235 SNC 64025;42.60272752307022;14.068242610970856
18786;Frezza IP Pineto;FREZZA ARIODANTE IVO;NAZIONALE SUD 92 64025;42.593562492419366;14.079912550926224
40915;IP;COLETTI GABRIELLA;zona industriale Scerne di Pineto snc ;42.6425060325968;14.02366429567337
48841;Metano Pineto;RITA GAS S.R.L.;16 Adriatica, Km. 428+235, SN - 64025;42.60250459141834;14.068442157077786
54978;Ok Pineto;FEA S.R.L.;NAZIONALE 60 64025;42.62569;14.05383
8531;PINETO S.S.16 KM 425+894;SERVIZI & GESTIONI ITALIA S.R.L.;S.S.16 KM 425+894  64025;42.62099012599253;14.057157726983633
55156; ADS ROSETO ;SARNI S.R.L.;Strada statale 16  km  414+008  64026;42.2019072;14.5620992
19970;API;AUTOSERVIZIO M.C. S.N.C. DI MARINI PASQUALE & CIANCAIONI PASQUALE;Via Nazionale 345 64026;42.6743005998721;14.016968160867691
19971;API;AUTOSERVIZIO M.C. S.N.C. DI MARINI PASQUALE & CIANCAIONI PASQUALE;Via Nazionale 345 64026;42.6743005998721;14.016968160867691
23501;D'alonzo Piacentino e C snc;AUTOLAVAGGIO D'ALONZO P. & C. S.N.C.;via val vomano cda San Giovanni s.n.c. 64026;42.65393982081101;13.985739946365356
46914;Eni Roseto;PETROLBITUMI - SOCIETA A RESPONSABILITA LIMITATA;STRADA STATALE 150 KM 6+080  64026;42.64628104470266;13.960463797416145
21097;ENI SHOP CAFE';F.LLI DI FRANCESCO LUIGI & DOMENICO S.N.C.;Statale 16 Adriatica, Km. 420+360, dir. Ancona - 64026;42.66382873783094;14.02508720755577
55395;F.LLI DI FRANCESCO L&D SNC;F.LLI DI FRANCESCO LUIGI & DOMENICO S.N.C.;S.S.16 KM 417.600 21 64026;42.8372;13.8084
27013;FC AUTOLAVAGGIO DI CICIONI ANDREA;FC AUTOLAVAGGIO DI CICIONI ANDREA;VIA NAZIONALE ADRIATICA Km. 415+758  64026;42.70006426172763;13.997131935355242
50150;GOLDEN GAS;DI PAOLO LOREDANA;STRADA PROVINCIALE 62 CASAL THAULERO SNC 64026;42.65187098501652;13.975997100291039
8789;Lino Roscioli;ROSETO CARBURANTI S.N.C. DI ROSCIOLI LINO & C.;VIA NAZIONALE 436 64026;42.66883467429961;14.02073944841004
35067;ROSETO;"IP SERVICES S.R.L.";SS 150 KM 2+047  64026;42.65920736760386;14.006040841341019
33682;ROSETO ABRUZZI - S.S. 16;"IP SERVICES S.R.L.";S.S. 16 KM. 414,808  64026;42.70931576719226;13.991118775463065
42940;Roseto Energy Point srl;ROSETO ENERGY POINT S.R.L.;località bivio Casale  64026;42.64985760538081;13.975675326389364
16790;stazione IP;IPPONE ANGELO;Strada Statale 150, Km. 1,450, dir. nord  64026;42.660347653120404;14.012847617268562
22084;TOTALERG FALA' FRANCO;FALA' FRANCO;VIA NAZIONALE 421 64026;42.67185748815538;14.018887774764607
49636;Vulcangas Retitalia 1052 Roseto;SOCIETA' ITALIANA GAS LIQUIDI S.P.A.;VIA IRLANDA 21 64026;42.65278282250508;14.002815451555243
8369;Distrubutore Q8 di Basciani Denis;BASCIANI DENIS;VIA APRUTINA  64016;42.81934861543728;13.69672964181973
21828;ENI;ROSATI SILVESTRO;VIA S.S. 259 KM.21+482  64016;42.826583981949724;13.707856893539429
39056;MENNILLI PETROLI S.EGIDIO VIB.;MENNILLI PETROLI S.R.L.;viale kennedy  197 64016;42.80977222843477;13.736009656414012
50086;TRUCK ONE SRL 2;TRUCK ONE SRL;SS 259 KM. 20+088  SNC 64016;42.82028649641054;13.720577439302915
48510;IP;WHA S.A.S. DI DI PANCRAZIO FRANCESCO E C.;VIA METELLA NUOVA STRADA PROVINCIALE 259  64027;42.79829055300331;13.774634915344247
46258;SANT'OMERO;PRIYA JANNAT DI HASSAN NAHID;S.P. 12 KM0+180  SNC 64027;42.79562822737689;13.798889108250592
42241;stazione di servizio IP Edilmaral s.n.c.;EDILMARAL S.N.C. DI SPADA MARIO E C.;via mediana 11 64027;42.7766408220924;13.780286014080048
12744;eni;DI COSTANZO A. & C. S.N.C.;Statale 16 Adriatica, Km. 434, dir. sud 190 64028;42.55454003155322;14.113480746746063
34350;ENI CAFE';VECCHIO PASQUALE;Statale 16 Adriatica, Km. 436+170, dir. SUD  64028;42.54425649675985;14.122110083699226
41295;la luna paolo;LA LUNA PAOLO;16 Adriatica, Km. 433+170, nord - 64028;42.56691762427973;14.102570191025734
54853;Q8;FUTURO PULITO - S.N.C. DI FRANCESCO CAPONE E D.C.B. S.A.S. DI DI CECCO LUIS FERNANDO E DI CECCO CRISTHIAN ISRAEL & C.;VIA NAZIONALE ADRIATICA SUD KM 437 64028;42.3635738;14.1524522
6614;SILVI MARINA SS 16 C/O C/COMMERCIALE UNIVERSO;SERVIZI & GESTIONI ITALIA S.R.L.;SS 16 C/O C/COMMERCIALE UNIVERSO SNC 64028;42.57250364792621;14.097891747951508
3715;TORRE CERRANO EST;ANTONIO GENTILE S.A.S.;Autostrada A14 BOLOGNA-BARI-TARANTO, Km. 363+100, dir. Nord - 64028;42.53145182456004;14.124681167984022
34295;TORRE CERRANO OVEST;FEVA S.A.S. DI BAGNATO FRANCESCO STEFANO & C.;Autostrada A14 BOLOGNA-BARI-TARANTO, Km. 362+400, dir. SUD - 64028;42.53052383601481;14.12510946393013
53762;7390 Teramo;ENI FUEL S.P.A.;SS80 77  67100;42.6671;13.724799
21125;A.&G. SRL stazione di servizio ESSO;A. & G. S.R.L.;FRAZIONE SAN NICOLO' A TORDINO SNC, 64020 - -;42.69165738703262;13.782866299152374
14673;AREA DI SERVIZIO IP;CASTELLI BRUNO;STRADA PROVINCIALE  51   64100;42.68229698133217;13.663072139024734
46394;cona benz sas ;CONA BENZ S.A.S. DI SINIGAGLIA TOMMASO & C.;VIA CONA 134 64100;42.65210189085843;13.68163926130751
53457;DGA OIL & GAS;DGA OIL & GAS;Frazione Scapriano snc 64100;42.670859110238894;13.686780967536931
42670;DI.GI DI WALTER DI GIACINTO & C. S.N.C.;DI.GI DI WALTER DI GIACINTO & C. S.N.C.;VIA FLAIANI SNC 64100;42.665158818550815;13.716510965641419
40460;DI.VA. srl;DI.VA. SRL;Statale 80 racc di Teramo, Km. 4+300, dir. ovest - 64100;42.687810162056216;13.781525194644928
14512;DISTRIBUTORE IP;D'ANGELANTONIO MARIO;VIA S.S.80 KM. 69+531 SNC 64100;42.62798291945086;13.656970113515854
23921;DONZELLI RICCARDO & C. Snc;DONZELLI RICCARDO & C. S.N.C.;Statale 80 racc di Teramo, Km. 77+842, dir. GIULIANOVA - 64100;42.66711615131213;13.724825978279114
52510;eni station bonavita gianni;BONAVITA GIANNI;VIALE FRANCESCO CRISPI SNC 64100;42.66350527363277;13.720249157102904
44056;Goldengas;D'ORAZIO TRADING & TRADING DI D'ORAZIO G.;Bivio S.Atto Loc.Case Taraschi SNC 64100;42.700769724773885;13.795472606440057
5638;MAURO MACCHIAVELLI;SELF AREA TERAMO - MARE S.N.C. DI STACCHIOTTI D. & MACCHIAVELLI M.;SS80 2.300 (TE- MARE) snc 64100;42.67944615032178;13.759759068489075
48063;PEGASOIL CARBURANTI;PEGASOIL CARBURANTI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;PIANA PICCOLA FORCELLA  SNC 64100;42.61944496382388;13.778284415602684
33499;PETROL GAMMA PIANO DELLA LENTA;PETROL GAMMA S.R.L.;81 Piceno Aprutina, Km. 31232, ASCOLI PICENO - 64100;42.67752371151748;13.674368262290955
33498;PETROL GAMMA S.S. 80;PETROL GAMMA S.R.L.;80 racc di Teramo, Km. 6,600, SANT'ATTO  64100;42.69414847316337;13.806104958057404
34263;PETROL PICENA - Teramo;PETROL PICENA SRL;Via F. Crispi 37 64100;42.660829840929075;13.715291561263143
33242;Q8;D'ANGELANTONIO BERARDO E C. S.A.S;PIAZZA SAN FRANCESCO SNC 64100;42.66045495443963;13.707705438137054
29426;S.S.80 TERAMO-MARE - TERAMO;SERVIZI & GESTIONI ITALIA S.R.L.;S.S.80 TERAMO-MARE  64100;42.67499277160871;13.754568994045258
28370;STAZIONE DI SERVIZIO ESSO DI CAPORALE PIERLUIGI;CAPORALE PIERLUIGI;VIA S.S.80 KM 75-940 SN 64100;42.662852322009456;13.706046491861343
13768;STAZIONE IP COLLEATTERRATO;ANTICO GABRIELE;Via A. Biondi Loc.Colleatterrato 1 64100;42.674044632501186;13.734953999519348
49517;TERAMO;PRIYA JANNAT DI HASSAN NAHID;VIALE CRISPI 124 64100;42.665616000123;13.723551000123
4552;TERAMO;METANO PUGLIA DI CARDINALI PIETRACCI MAURO;FRAZIONE NEPEZZANO/FIUMICINO , 64020  64100;42.68822620573105;13.77623543373818
32458;TERAMO - S.ATTO;"IP SERVICES S.R.L.";FRAZ. SANT'ATTO S.S. 80 KM 86,187  64100;42.70291773991983;13.811848279762216
6613;TERAMO F CRISPI;SERVIZI & GESTIONI ITALIA S.R.L.;VIALE F CRISPI SNC 64100;42.66107834737426;13.71612838502665
11845;TERAMO-C/O CENTRO COMMERCIALE GRAN SASSO;SERVIZI & GESTIONI ITALIA S.R.L.;C/O CENTRO COMMERCIALE GRAN SASSO S/N 64100;42.680384225464564;13.758664373016359
42598;tamoil;BONADUCE MIRKO;VIA ALCIDE DE GASPARI SNC 64010;42.65836182818318;13.655834290208759
56640;Eni Station Triventi;MATTEO TRIVENTI;S.S. ADRIATICA 16 KM 402 SNC 64018;42.81004;13.93229
48517;MENNILLI PETROLI TORTORETO;MENNILLI PETROLI S.R.L.;S.P. 8 del salinello km 6+337  64018;42.79412390332099;13.875273748309471
52069;Q8;RAPAGNA' GIANCARLO;16 Adriatica, Km. 404+180, SUD - 64018;42.794414882838836;13.940540687475181
54699;TORTORETO EST;ADRIATICA GESTIONI S.A.S. DI ZANINI LEOPOLDO & C.;Autostrada A14 BOLOGNA-BARI-TARANTO,  Km. 323,5, dir. NORD 64018;42.80483924355712;13.928732872009277
3747;TORTORETO OVEST;FRATELLI NEPA DI NEPA UMBERTO & C. S.A.S.;Autostrada A14 BOLOGNA-BARI-TARANTO, Km. 323+700, dir. Sud - 64018;42.804928603655796;13.927629153442354
18296;Bianchini Anna IP;BIANCHINI ANNA;via provinciale 23 64010;42.73606951627091;13.496384918689728
